Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Location,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Coordinates,Latitude,Longitude,Insert Date
Starbucks,3229,Woodinville II,Company Owned,12136,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-398-8099,"13780 N.E. 175th Street, Suite 110
Woodinville, WA 98072-4307
(47.754675, -122.155433)","13780 N.E. 175th Street, Suite 110",13780 N.E. 175th Street,Suite 110,Woodinville,WA,98072-4307,US,"(47.754675, -122.155433)",47.754675,-122.155433,06/22/2012 06:57:34 PM
Starbucks,3282,7750 NE Bothell Way,Company Owned,18537,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-415-6124,"7750 NE Bothell Way
Kenmore, WA 98028-3523
(47.756696, -122.236806)",7750 NE Bothell Way,7750 NE Bothell Way,,Kenmore,WA,98028-3523,US,"(47.756696, -122.236806)",47.756696,-122.236806,06/22/2012 06:57:34 PM
Starbucks,3264,Woodinville Haggens,Company Owned,13047,Sirena Espresso Machine,Starbucks Card Mobile,,9999,Unknown,425-398-5458,"17641 Garden Way Drive
Woodinville, WA 98072-3535
(47.755875, -122.156948)",17641 Garden Way Drive,17641 Garden Way Drive,,Woodinville,WA,98072-3535,US,"(47.755875, -122.156948)",47.755875,-122.156948,06/22/2012 06:57:34 PM
Starbucks,3300,130th & Aurora,Company Owned,15647,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,206-368-9366,"13025 Aurora Avenue North
Seattle, WA 98133-7506
(47.724335, -122.345499)",13025 Aurora Avenue North,13025 Aurora Avenue North,,Seattle,WA,98133-7506,US,"(47.724335, -122.345499)",47.724335,-122.345499,06/22/2012 06:57:34 PM
Starbucks,373,Lake Forest Park-Relo,Company Owned,16416,"Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile",Drive-Through,9999,Unknown,206-367-3811,"17039 NE Bothell Way
Lake Forest, WA 98155-5521
(47.752321, -122.280215)",17039 NE Bothell Way,17039 NE Bothell Way,,Lake Forest,WA,98155-5521,US,"(47.752321, -122.280215)",47.752321,-122.280215,06/22/2012 06:57:34 PM
Starbucks,74413,Safeway-Kenmore #3500,Licensed,13996,,Starbucks Card Mobile,,9999,Unknown,425-487-2001,"6850 NE Bothell Way
Kenmore, WA 98028-2404
(47.758961, -122.247475)",6850 NE Bothell Way,6850 NE Bothell Way,,Kenmore,WA,98028-2404,US,"(47.758961, -122.247475)",47.758961,-122.247475,06/22/2012 06:57:34 PM
Starbucks,3356,North Creek Plaza,Company Owned,15193,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-488-7759,"18404 120th Avenue NE, 101
Bothell, WA 98011-9520
(47.761353, -122.176264)","18404 120th Avenue NE, 101",18404 120th Avenue NE,101,Bothell,WA,98011-9520,US,"(47.761353, -122.176264)",47.761353,-122.176264,06/22/2012 06:57:34 PM
Starbucks,79242,QFC - Redmond Ridge #878,Licensed,8314,,,,9999,Unknown,425-636-0420,"23475 NE Novelty Hill Rd
Redmond, WA 98053-5501
(47.698862, -122.026031)",23475 NE Novelty Hill Rd,23475 NE Novelty Hill Rd,,Redmond,WA,98053-5501,US,"(47.698862, -122.026031)",47.698862,-122.026031,06/22/2012 06:57:34 PM
Starbucks,10655,Redmond Ridge,Company Owned,10291,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-868-4831,"23515 Novelty Hill Rd, D312
Redmond, WA 98053-1996
(47.700233, -122.024565)","23515 Novelty Hill Rd, D312",23515 Novelty Hill Rd,D312,Redmond,WA,98053-1996,US,"(47.700233, -122.024565)",47.700233,-122.024565,06/22/2012 06:57:34 PM
Starbucks,79311,QFC - Bothell #819,Licensed,8171,,,,9999,Unknown,425-485-7548,"18921 Bothell Way N.E.
Bothell, WA 98011-1934
(47.764989, -122.209475)",18921 Bothell Way N.E.,18921 Bothell Way N.E.,,Bothell,WA,98011-1934,US,"(47.764989, -122.209475)",47.764989,-122.209475,06/22/2012 06:57:34 PM
Starbucks,3318,Bothell QFC,Company Owned,9099,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-485-7377,"18931 Bothell Way NE, #1
Bothell, WA 98011-1975
(47.765809, -122.211323)","18931 Bothell Way NE, #1",18931 Bothell Way NE,#1,Bothell,WA,98011-1975,US,"(47.765809, -122.211323)",47.765809,-122.211323,06/22/2012 06:57:34 PM
Starbucks,79523,Safeway-North City #497,Licensed,17979,,Starbucks Card Mobile,,9999,Unknown,,"17202 15th Ave NE
Seattle, WA 98155-5130
(47.754598, -122.312819)",17202 15th Ave NE,17202 15th Ave NE,,Seattle,WA,98155-5130,US,"(47.754598, -122.312819)",47.754598,-122.312819,06/22/2012 06:57:34 PM
Starbucks,74313,Safeway- Shoreline #442,Licensed,9237,,Starbucks Card Mobile,,9999,Unknown,206-363-8683,"15332 Aurora Ave N
Seattle, WA 98133-6125
(47.741063, -122.343848)",15332 Aurora Ave N,15332 Aurora Ave N,,Seattle,WA,98133-6125,US,"(47.741063, -122.343848)",47.741063,-122.343848,06/22/2012 06:57:34 PM
Starbucks,74177,Safeway-Woodinville #533,Licensed,9006,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-788-9150,"19150 NE Woodinville-Duvall Rd
Woodinville, WA 98072-8595
(47.756042, -122.081149)",19150 NE Woodinville-Duvall Rd,19150 NE Woodinville-Duvall Rd,,Woodinville,WA,98072-8595,US,"(47.756042, -122.081149)",47.756042,-122.081149,06/22/2012 06:57:34 PM
Starbucks,74979,Safeway-Monroe #537,Licensed,17923,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,360-794-9292,"19651 SR-2
Monroe, WA 98272
(47.756235, -122.080869)",19651 SR-2,19651 SR-2,,Monroe,WA,98272,US,"(47.756235, -122.080869)",47.756235,-122.080869,06/22/2012 06:57:34 PM
Starbucks,79794,Safeway-Bothell #1864,Licensed,68814,,Wireless Hotspot,,0,Unknown,425-482-2767,"24040 Bothell-Everett Hwy
Bothell, WA 98021-9358
(47.784499, -122.212815)",24040 Bothell-Everett Hwy,24040 Bothell-Everett Hwy,,Bothell,WA,98021-9358,US,"(47.784499, -122.212815)",47.784499,-122.212815,06/22/2012 06:57:34 PM
Starbucks,323,Canyon Park,Company Owned,15221,"Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-486-0668,"22833 Bothell Way SE
Bothell, WA 98021-9385
(47.79016, -122.216065)",22833 Bothell Way SE,22833 Bothell Way SE,,Bothell,WA,98021-9385,US,"(47.79016, -122.216065)",47.79016,-122.216065,06/22/2012 06:57:34 PM
Starbucks,10990,Hwy 99 & 185th- Shoreline,Company Owned,7371,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,206-542-2093,"18336 Midvale Ave. N., 114
Shoreline, WA 98133-4509
(47.762493, -122.344473)","18336 Midvale Ave. N., 114",18336 Midvale Ave. N.,114,Shoreline,WA,98133-4509,US,"(47.762493, -122.344473)",47.762493,-122.344473,06/22/2012 06:57:34 PM
Starbucks,3316,Ballinger Village,Company Owned,11108,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,206-440-9305,"20132 Ballinger Way NE
Shoreline, WA 98155-1117
(47.775985, -122.310359)",20132 Ballinger Way NE,20132 Ballinger Way NE,,Shoreline,WA,98155-1117,US,"(47.775985, -122.310359)",47.775985,-122.310359,06/22/2012 06:57:34 PM
Starbucks,72574,QFC - Mt. Lake Terrace #857,Licensed,6691,,,,9999,Unknown,425-771-3962,"22803 44th Avenue W
Mountlake Terrace, WA 98043-5032
(47.790862, -122.290699)",22803 44th Avenue W,22803 44th Avenue W,,Mountlake Terrace,WA,98043-5032,US,"(47.790862, -122.290699)",47.790862,-122.290699,06/22/2012 06:57:34 PM
Starbucks,74224,Safeway-Duvall #1572,Licensed,14769,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-844-1188,"14020 Main St NE
Duvall, WA 98019-8457
(47.726287, -121.985169)",14020 Main St NE,14020 Main St NE,,Duvall,WA,98019-8457,US,"(47.726287, -121.985169)",47.726287,-121.985169,06/22/2012 06:57:34 PM
Starbucks,11742,Cedar Plaza- Mountlake Terrace,Company Owned,6685,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-672-4254,"22803 44th Ave W.
Mountlake Terrace, WA 98043-5032
(47.791223, -122.291749)",22803 44th Ave W.,22803 44th Ave W.,,Mountlake Terrace,WA,98043-5032,US,"(47.791223, -122.291749)",47.791223,-122.291749,06/22/2012 06:57:34 PM
Starbucks,10763,Duvall Commons- Duvall,Company Owned,16985,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-788-2086,"26304 NE Big Rock Rd, Bldg B
Duvall, WA 98019-9011
(47.728136, -121.986293)","26304 NE Big Rock Rd, Bldg B",26304 NE Big Rock Rd,Bldg B,Duvall,WA,98019-9011,US,"(47.728136, -121.986293)",47.728136,-121.986293,06/22/2012 06:57:34 PM
Starbucks,394,Aurora Village,Company Owned,16062,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,206-542-9608,"1295 North 205th
Seattle, WA 98133-3214
(47.775213, -122.342826)",1295 North 205th,1295 North 205th,,Seattle,WA,98133-3214,US,"(47.775213, -122.342826)",47.775213,-122.342826,06/22/2012 06:57:34 PM
Starbucks,385,Richmond Beach,Company Owned,9080,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,206-546-5750,"606 NW Richmond Beach Road
Seattle, WA 98177-3122
(47.765383, -122.365402)",606 NW Richmond Beach Road,606 NW Richmond Beach Road,,Seattle,WA,98177-3122,US,"(47.765383, -122.365402)",47.765383,-122.365402,06/22/2012 06:57:34 PM
Starbucks,3371,Shoreline,Company Owned,16164,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,206-533-9520,"20121 Aurora Ave N, Suite A
Shoreline, WA 98133-3121
(47.775619, -122.346349)","20121 Aurora Ave N, Suite A",20121 Aurora Ave N,Suite A,Shoreline,WA,98133-3121,US,"(47.775619, -122.346349)",47.775619,-122.346349,06/22/2012 06:57:34 PM
Starbucks,3295,Thrashers Crnr,Company Owned,15833,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-485-1255,"2020 Maltby Road
Bothell, WA 98021-8669
(47.80922, -122.205721)",2020 Maltby Road,2020 Maltby Road,,Bothell,WA,98021-8669,US,"(47.80922, -122.205721)",47.80922,-122.205721,06/22/2012 06:57:34 PM
Starbucks,74849,Safeway-Edmonds #1297,Licensed,8208,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-778-1411,"23632 SR-99
Edmonds, WA 98026
(47.784338, -122.344247)",23632 SR-99,23632 SR-99,,Edmonds,WA,98026,US,"(47.784338, -122.344247)",47.784338,-122.344247,06/22/2012 06:57:34 PM
Starbucks,79773,Safeway - 535 Thrasher's Corner,Licensed,10816,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,,"20711 Bothell Everett Hwy
Bothell, WA 98012-7139
(47.809963, -122.205925)",20711 Bothell Everett Hwy,20711 Bothell Everett Hwy,,Bothell,WA,98012-7139,US,"(47.809963, -122.205925)",47.809963,-122.205925,06/22/2012 06:57:34 PM
Starbucks,380,Carnation,Company Owned,11984,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-333-6767,"31722 Eugene Street, #8
Carnation, WA 98014
(47.64695, -121.915792)","31722 Eugene Street, #8",31722 Eugene Street,#8,Carnation,WA,98014,US,"(47.64695, -121.915792)",47.64695,-121.915792,06/22/2012 06:57:34 PM
Starbucks,73148,Albertsons - Mt Lake Terrace #414,Licensed,17962,,,,9999,Unknown,425-775-4844,"4301 212th Street SW
Mountlake Terrace, WA 98043-3585
(47.806538, -122.290565)",4301 212th Street SW,4301 212th Street SW,,Mountlake Terrace,WA,98043-3585,US,"(47.806538, -122.290565)",47.806538,-122.290565,06/22/2012 06:57:34 PM
Starbucks,73148,Albertsons-Mountlake Ter #414,Licensed,11136,,,,9999,Unknown,425-775-4844,"4301 212th Street SW
Mountlake Terrace, WA 98043-3585
(47.807544, -122.290659)",4301 212th Street SW,4301 212th Street SW,,Mountlake Terrace,WA,98043-3585,US,"(47.807544, -122.290659)",47.807544,-122.290659,06/22/2012 06:57:34 PM
Starbucks,3339,Highway 99,Company Owned,15648,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-775-4286,"21920 Highway 99
Edmonds, WA 98026-8038
(47.799957, -122.332046)",21920 Highway 99,21920 Highway 99,,Edmonds,WA,98026-8038,US,"(47.799957, -122.332046)",47.799957,-122.332046,06/22/2012 06:57:34 PM
Starbucks,3232,Edmonds II,Company Owned,15886,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-670-2616,"10016 Edmonds Way, #F
Edmonds, WA 98020-5107
(47.790419, -122.367264)","10016 Edmonds Way, #F",10016 Edmonds Way,#F,Edmonds,WA,98020-5107,US,"(47.790419, -122.367264)",47.790419,-122.367264,06/22/2012 06:57:34 PM
Starbucks,72977,QFC-Edmonds #851,Licensed,14764,,Wireless Hotspot,,9999,Unknown,425-775-0542,"22828 100th Ave W
Edmonds, WA 98020-5920
(47.791384, -122.367341)",22828 100th Ave W,22828 100th Ave W,,Edmonds,WA,98020-5920,US,"(47.791384, -122.367341)",47.791384,-122.367341,06/22/2012 06:57:34 PM
Starbucks,3276,196th & 40th,Company Owned,8691,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-778-1367,"4028 196th Street SW, Ste. A
Lynnwood, WA 98036-6770
(47.820575, -122.288043)","4028 196th Street SW, Ste. A",4028 196th Street SW,Ste. A,Lynnwood,WA,98036-6770,US,"(47.820575, -122.288043)",47.820575,-122.288043,06/22/2012 06:57:34 PM
Starbucks,350,Lynnwood Square,Company Owned,16055,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-778-4034,"19720 44TH Avenue W, Suite K
Lynnwood, WA 98036-6741
(47.819971, -122.293088)","19720 44TH Avenue W, Suite K",19720 44TH Avenue W,Suite K,Lynnwood,WA,98036-6741,US,"(47.819971, -122.293088)",47.819971,-122.293088,06/22/2012 06:57:34 PM
Starbucks,8889,Alderwood Mall Parkway,Company Owned,16389,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-774-7728,"19220 Alderwood Mall Parkway, 100
Lynnwood, WA 98036-4800
(47.823849, -122.271342)","19220 Alderwood Mall Parkway, 100",19220 Alderwood Mall Parkway,100,Lynnwood,WA,98036-4800,US,"(47.823849, -122.271342)",47.823849,-122.271342,06/22/2012 06:57:34 PM
Starbucks,3715,Highway 99 & 200th - Lynnwood,Company Owned,13764,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-776-5600,"19927 Highway 99
Lynnwood, WA 98036-6043
(47.81783, -122.317491)",19927 Highway 99,19927 Highway 99,,Lynnwood,WA,98036-6043,US,"(47.81783, -122.317491)",47.81783,-122.317491,06/22/2012 06:57:34 PM
Starbucks,74276,Safeway-Bainbridge Island #1252,Licensed,13976,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,206-842-7197,"253 High School Rd NE
Bainbridge Island, WA 98110-1627
(47.635093, -122.519191)",253 High School Rd NE,253 High School Rd NE,,Bainbridge Island,WA,98110-1627,US,"(47.635093, -122.519191)",47.635093,-122.519191,06/22/2012 06:57:34 PM
Starbucks,328,Alderwood Mall,Company Owned,11679,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-771-0878,"3000 184th St SW, #368
Lynnwood, WA 98037-4740
(47.828878, -122.273956)","3000 184th St SW, #368",3000 184th St SW,#368,Lynnwood,WA,98037-4740,US,"(47.828878, -122.273956)",47.828878,-122.273956,06/22/2012 06:57:34 PM
Starbucks,2809,Alderwood Mall Terrace,Company Owned,12662,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-778-5491,"3000 184th St SW, Suite #1015
Lynnwood, WA 98037
(47.82941, -122.271435)","3000 184th St SW, Suite #1015",3000 184th St SW,Suite #1015,Lynnwood,WA,98037,US,"(47.82941, -122.271435)",47.82941,-122.271435,06/22/2012 06:57:34 PM
Starbucks,11705,Alderwood Mall Kiosk,Company Owned,17963,Lunch,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-774-5715,"3000 184th St SW, 5559
Lynnwood, WA 98037-4718
(47.829924, -122.271631)","3000 184th St SW, 5559",3000 184th St SW,5559,Lynnwood,WA,98037-4718,US,"(47.829924, -122.271631)",47.829924,-122.271631,06/22/2012 06:57:34 PM
Starbucks,73619,Albertsons-Lynnwood #485,Licensed,13763,,,,9999,Unknown,425-670-9803,"19500 Highway 99
Lynnwood, WA 98036-5241
(47.822573, -122.316428)",19500 Highway 99,19500 Highway 99,,Lynnwood,WA,98036-5241,US,"(47.822573, -122.316428)",47.822573,-122.316428,06/22/2012 06:57:34 PM
Starbucks,16155,Target Lynnwood T-338,Licensed,68158,,,,0,Unknown,425-670-1435,"18305 Alderwood Mall Pkwy
Lynnwood, WA 98037-3961
(47.832623, -122.268597)",18305 Alderwood Mall Pkwy,18305 Alderwood Mall Pkwy,,Lynnwood,WA,98037-3961,US,"(47.832623, -122.268597)",47.832623,-122.268597,06/22/2012 06:57:34 PM
Starbucks,72578,QFC-W Lynwood #835,Licensed,6386,,,,9999,Unknown,425-774-5109,"7500-B 196th SW
Lynnwood, WA 98036-5090
(47.820501, -122.334902)",7500-B 196th SW,7500-B 196th SW,,Lynnwood,WA,98036-5090,US,"(47.820501, -122.334902)",47.820501,-122.334902,06/22/2012 06:57:34 PM
Starbucks,10764,Downtown Edmonds,Company Owned,7428,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-778-6093,"502 Main Street
Edmonds, WA 98020-3148
(47.810397, -122.377391)",502 Main Street,502 Main Street,,Edmonds,WA,98020-3148,US,"(47.810397, -122.377391)",47.810397,-122.377391,06/22/2012 06:57:34 PM
Starbucks,8702,Clearview Plaza,Company Owned,14342,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,360-668-5132,"17408 State Route 9 SE
Snohomish, WA 98296-8322
(47.838775, -122.123773)",17408 State Route 9 SE,17408 State Route 9 SE,,Snohomish,WA,98296-8322,US,"(47.838775, -122.123773)",47.838775,-122.123773,06/22/2012 06:57:34 PM
Starbucks,79401,QFC - Lynnwood #855,Licensed,17440,,,,9999,Unknown,425-743-1127,"17525-F Highway 99
Lynnwood, WA 98037-3105
(47.839716, -122.297099)",17525-F Highway 99,17525-F Highway 99,,Lynnwood,WA,98037-3105,US,"(47.839716, -122.297099)",47.839716,-122.297099,06/22/2012 06:57:34 PM
Starbucks,326,Olsons - Mill Creek,Company Owned,8770,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,425-743-1055,"926 164th Street SE
Millcreek, WA 98012-6305
(47.84873, -122.219435)",926 164th Street SE,926 164th Street SE,,Millcreek,WA,98012-6305,US,"(47.84873, -122.219435)",47.84873,-122.219435,06/22/2012 06:57:34 PM
Starbucks,73197,Albertsons-Millcreek #458,Licensed,16894,,,,9999,Unknown,425-745-8121,"16304 Bothell Everett Highway
Mill Creek, WA 98012-1226
(47.85097, -122.219731)",16304 Bothell Everett Highway,16304 Bothell Everett Highway,,Mill Creek,WA,98012-1226,US,"(47.85097, -122.219731)",47.85097,-122.219731,06/22/2012 06:57:34 PM
Starbucks,3395,164th Street Crossing,Company Owned,14335,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-741-0415,"1330 164th St SW, Suite 100
Lynnwood, WA 98087-8513
(47.84943, -122.252206)","1330 164th St SW, Suite 100",1330 164th St SW,Suite 100,Lynnwood,WA,98087-8513,US,"(47.84943, -122.252206)",47.84943,-122.252206,06/22/2012 06:57:34 PM
Starbucks,5088,"Fred Meyer-Alderwood, WA #688",Licensed,9827,,Wireless Hotspot,,9999,Unknown,,"2902 164th St SW
Lynnwood, WA 98087-3219
(47.847843, -122.271551)",2902 164th St SW,2902 164th St SW,,Lynnwood,WA,98087-3219,US,"(47.847843, -122.271551)",47.847843,-122.271551,06/22/2012 06:57:34 PM
Starbucks,10531,168th and Highway 99-Lynnwood,Company Owned,10278,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,425-741-6537,"16809 Highway 99, A
Lynnwood, WA 98037-3103
(47.846009, -122.294187)","16809 Highway 99, A",16809 Highway 99,A,Lynnwood,WA,98037-3103,US,"(47.846009, -122.294187)",47.846009,-122.294187,06/22/2012 06:57:34 PM
Starbucks,15402,164th & Alderwood Mall Parkway,Company Owned,35544,"Lunch, Oven-warmed Food",Wireless Hotspot,Drive-Through,0,Unknown,425-787-6106,"2902 164th St. SW, Building G, Suite 1
Lynnwood, WA 98037
(47.850015, -122.279457)","2902 164th St. SW, Building G, Suite 1",2902 164th St. SW,"Building G, Suite 1",Lynnwood,WA,98037,US,"(47.850015, -122.279457)",47.850015,-122.279457,06/22/2012 06:57:34 PM
Starbucks,393,Monroe Plaza,Company Owned,15237,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,360-805-0503,"19813 State Route 2, Suite E-1
Monroe, WA 98272-2352
(47.859822, -121.967131)","19813 State Route 2, Suite E-1",19813 State Route 2,Suite E-1,Monroe,WA,98272-2352,US,"(47.859822, -121.967131)",47.859822,-121.967131,06/22/2012 06:57:35 PM
